account,lifecycle_stage,rule_stage,risk_level,early_flag,is_fraud
ACC000589,Recruitment,Recruitment,2,1,0
ACC000590,Laundering,Laundering,5,0,1
ACC000591,Recruitment,Recruitment,2,1,0
ACC000592,Recruitment,Recruitment,2,1,0
ACC000593,Recruitment,Recruitment,2,1,0
ACC000594,Recruitment,Recruitment,2,1,0
ACC000595,Recruitment,Recruitment,2,1,0
ACC000596,Recruitment,Recruitment,2,1,0
ACC000597,Recruitment,Recruitment,2,1,0
ACC000598,Recruitment,Recruitment,2,1,0
ACC000599,Recruitment,Recruitment,2,1,0
ACC000600,Recruitment,Recruitment,2,1,0
ACC000601,Laundering,Laundering,5,0,1
ACC000602,Recruitment,Recruitment,2,1,0
ACC000603,Recruitment,Recruitment,2,1,0
ACC000604,Recruitment,Recruitment,2,1,0
ACC000605,Laundering,Laundering,5,0,1
ACC000606,Recruitment,Normal,2,1,0
ACC000607,Recruitment,Recruitment,2,1,0
ACC000608,Recruitment,Recruitment,2,1,0
ACC000609,Recruitment,Recruitment,2,1,0
ACC000610,Recruitment,Recruitment,2,1,0
ACC000611,Recruitment,Recruitment,2,1,0
ACC000612,Recruitment,Recruitment,2,1,0
ACC000613,Recruitment,Recruitment,2,1,0
ACC000614,Recruitment,Normal,2,1,0
ACC000615,Recruitment,Recruitment,2,1,0
ACC000616,Recruitment,Recruitment,2,1,0
ACC000617,Recruitment,Recruitment,2,1,0
ACC000618,Recruitment,Recruitment,2,1,0
ACC000619,Recruitment,Recruitment,2,1,0
ACC000620,Recruitment,Recruitment,2,1,0
ACC000621,Recruitment,Recruitment,2,1,0
ACC000622,Recruitment,Recruitment,2,1,0
ACC000623,Recruitment,Recruitment,2,1,0
ACC000624,Recruitment,Recruitment,2,1,0
ACC000625,Recruitment,Recruitment,2,1,0
ACC000626,Recruitment,Recruitment,2,1,0
ACC000627,Recruitment,Normal,2,1,0
ACC000628,Recruitment,Recruitment,2,1,0
ACC000629,Recruitment,Recruitment,2,1,0
ACC000630,Recruitment,Recruitment,2,1,0
ACC000631,Recruitment,Recruitment,2,1,0
ACC000632,Recruitment,Recruitment,2,1,0
ACC000633,Recruitment,Normal,2,1,0
ACC000634,Recruitment,Recruitment,2,1,0
ACC000635,Recruitment,Recruitment,2,1,0
ACC000636,Recruitment,Recruitment,2,1,0
ACC000637,Recruitment,Recruitment,2,1,0
ACC000638,Recruitment,Recruitment,2,1,0
ACC000639,Recruitment,Normal,2,1,0
ACC000640,Recruitment,Recruitment,2,1,0
ACC000641,Recruitment,Recruitment,2,1,0
ACC000642,Recruitment,Recruitment,2,1,0
ACC000643,Recruitment,Recruitment,2,1,0
ACC000644,Recruitment,Recruitment,2,1,0
ACC000645,Recruitment,Recruitment,2,1,0
ACC000646,Recruitment,Recruitment,2,1,0
ACC000647,Recruitment,Recruitment,2,1,0
ACC000648,Recruitment,Recruitment,2,1,0
ACC000649,Laundering,Laundering,5,0,1
ACC000650,Dormant,Dormant,0,0,0
ACC000651,Recruitment,Recruitment,2,1,0
ACC000652,Recruitment,Recruitment,2,1,0
ACC000653,Recruitment,Recruitment,2,1,0
ACC000654,Recruitment,Recruitment,2,1,0
ACC000655,Recruitment,Normal,2,1,0
ACC000656,Recruitment,Recruitment,2,1,0
ACC000657,Recruitment,Normal,2,1,0
ACC000658,Recruitment,Recruitment,2,1,0
ACC000659,Laundering,Laundering,5,0,0
ACC000660,Laundering,Laundering,5,0,1
ACC000661,Recruitment,Normal,2,1,0
ACC000662,Recruitment,Recruitment,2,1,0
ACC000663,Laundering,Laundering,5,0,1
ACC000664,Recruitment,Recruitment,2,1,0
ACC000665,Recruitment,Recruitment,2,1,0
ACC000666,Recruitment,Recruitment,2,1,0
ACC000667,Recruitment,Normal,2,1,0
ACC000668,Recruitment,Recruitment,2,1,0
ACC000669,Recruitment,Recruitment,2,1,0
ACC000670,Recruitment,Recruitment,2,1,0
ACC000671,Recruitment,Recruitment,2,1,0
ACC000672,Recruitment,Recruitment,2,1,0
ACC000673,Recruitment,Recruitment,2,1,0
ACC000674,Recruitment,Normal,2,1,0
ACC000675,Recruitment,Recruitment,2,1,0
ACC000676,Laundering,Laundering,5,0,1
ACC000677,Recruitment,Recruitment,2,1,0
ACC000678,Recruitment,Recruitment,2,1,0
ACC000679,Recruitment,Recruitment,2,1,0
ACC000680,Recruitment,Normal,2,1,0
ACC000681,Recruitment,Recruitment,2,1,0
ACC000682,Recruitment,Normal,2,1,0
ACC000683,Recruitment,Recruitment,2,1,0
ACC000684,Recruitment,Recruitment,2,1,0
ACC000685,Recruitment,Recruitment,2,1,0
ACC000686,Recruitment,Recruitment,2,1,0
ACC000687,Recruitment,Recruitment,2,1,0
ACC000688,Recruitment,Recruitment,2,1,0
ACC000689,Recruitment,Recruitment,2,1,0
ACC000690,Recruitment,Normal,2,1,0
ACC000691,Recruitment,Recruitment,2,1,0
ACC000692,Recruitment,Recruitment,2,1,0
ACC000693,Recruitment,Recruitment,2,1,0
ACC000694,Recruitment,Recruitment,2,1,0
ACC000695,Recruitment,Recruitment,2,1,0
ACC000696,Recruitment,Recruitment,2,1,0
ACC000697,Recruitment,Recruitment,2,1,0
ACC000698,Recruitment,Recruitment,2,1,0
ACC000699,Recruitment,Recruitment,2,1,0
ACC000700,Recruitment,Recruitment,2,1,0
ACC000701,Recruitment,Recruitment,2,1,0
ACC000702,Recruitment,Recruitment,2,1,0
ACC000703,Recruitment,Recruitment,2,1,0
ACC000704,Recruitment,Recruitment,2,1,0
ACC000705,Recruitment,Recruitment,2,1,0
ACC000706,Recruitment,Normal,2,1,0
ACC000707,Recruitment,Recruitment,2,1,0
ACC000708,Recruitment,Recruitment,2,1,0
ACC000709,Recruitment,Recruitment,2,1,0
ACC000710,Recruitment,Recruitment,2,1,0
ACC000711,Recruitment,Recruitment,2,1,0
ACC000712,Laundering,Laundering,5,0,1
ACC000713,Recruitment,Recruitment,2,1,0
ACC000714,Recruitment,Recruitment,2,1,0
ACC000715,Recruitment,Recruitment,2,1,0
ACC000716,Laundering,Normal,5,0,1
ACC000717,Recruitment,Recruitment,2,1,0
ACC000718,Recruitment,Normal,2,1,0
ACC000719,Recruitment,Recruitment,2,1,0
ACC000720,Laundering,Laundering,5,0,1
ACC000721,Recruitment,Recruitment,2,1,0
ACC000722,Recruitment,Recruitment,2,1,0
ACC000723,Recruitment,Recruitment,2,1,0
ACC000724,Dormant,Dormant,0,0,0
ACC000725,Recruitment,Recruitment,2,1,0
ACC000726,Recruitment,Recruitment,2,1,0
ACC000727,Recruitment,Recruitment,2,1,0
ACC000728,Recruitment,Recruitment,2,1,0
ACC000729,Recruitment,Recruitment,2,1,0
ACC000730,Recruitment,Recruitment,2,1,0
ACC000731,Recruitment,Normal,2,1,0
ACC000732,Recruitment,Recruitment,2,1,0
ACC000733,Recruitment,Recruitment,2,1,0
ACC000734,Recruitment,Recruitment,2,1,0
ACC000735,Recruitment,Recruitment,2,1,0
ACC000736,Recruitment,Recruitment,2,1,0
ACC000737,Recruitment,Normal,2,1,0
ACC000738,Recruitment,Recruitment,2,1,0
ACC000739,Recruitment,Recruitment,2,1,0
ACC000740,Recruitment,Recruitment,2,1,0
ACC000741,Recruitment,Recruitment,2,1,0
ACC000742,Recruitment,Recruitment,2,1,0
ACC000743,Recruitment,Recruitment,2,1,0
ACC000744,Recruitment,Recruitment,2,1,0
ACC000745,Recruitment,Recruitment,2,1,0
ACC000746,Recruitment,Recruitment,2,1,0
ACC000747,Recruitment,Recruitment,2,1,0
ACC000748,Recruitment,Recruitment,2,1,0
ACC000749,Recruitment,Recruitment,2,1,0
ACC000750,Recruitment,Recruitment,2,1,0
ACC000751,Recruitment,Recruitment,2,1,0
ACC000752,Recruitment,Normal,2,1,0
ACC000753,Recruitment,Recruitment,2,1,0
ACC000754,Recruitment,Recruitment,2,1,0
ACC000755,Recruitment,Recruitment,2,1,0
ACC000756,Recruitment,Recruitment,2,1,0
ACC000757,Recruitment,Recruitment,2,1,0
ACC000758,Recruitment,Recruitment,2,1,0
ACC000759,Laundering,Laundering,5,0,1
ACC000760,Recruitment,Recruitment,2,1,0
ACC000761,Recruitment,Recruitment,2,1,0
ACC000762,Recruitment,Recruitment,2,1,0
ACC000763,Recruitment,Recruitment,2,1,0
ACC000764,Laundering,Laundering,5,0,1
ACC000765,Recruitment,Recruitment,2,1,0
ACC000766,Recruitment,Recruitment,2,1,0
ACC000767,Laundering,Normal,5,0,1
ACC000768,Recruitment,Recruitment,2,1,0
ACC000769,Recruitment,Normal,2,1,0
ACC000770,Recruitment,Recruitment,2,1,0
ACC000771,Recruitment,Recruitment,2,1,0
ACC000772,Recruitment,Recruitment,2,1,0
ACC000773,Recruitment,Recruitment,2,1,0
ACC000774,Recruitment,Recruitment,2,1,0
ACC000775,Recruitment,Recruitment,2,1,0
ACC000776,Recruitment,Recruitment,2,1,0
ACC000777,Recruitment,Normal,2,1,0
ACC000778,Recruitment,Normal,2,1,0
ACC000779,Recruitment,Recruitment,2,1,0
ACC000780,Recruitment,Recruitment,2,1,0
ACC000781,Recruitment,Recruitment,2,1,0
ACC000782,Recruitment,Recruitment,2,1,0
ACC000783,Recruitment,Recruitment,2,1,0
ACC000784,Recruitment,Normal,2,1,0
ACC000785,Recruitment,Recruitment,2,1,0
ACC000786,Recruitment,Normal,2,1,0
ACC000787,Recruitment,Recruitment,2,1,0
ACC000788,Recruitment,Recruitment,2,1,0
ACC000789,Recruitment,Recruitment,2,1,0
ACC000790,Recruitment,Recruitment,2,1,0
ACC000791,Recruitment,Recruitment,2,1,0
ACC000792,Recruitment,Normal,2,1,0
ACC000793,Recruitment,Recruitment,2,1,0
ACC000794,Recruitment,Recruitment,2,1,0
ACC000795,Recruitment,Recruitment,2,1,0
ACC000796,Recruitment,Recruitment,2,1,0
ACC000797,Recruitment,Recruitment,2,1,0
ACC000798,Laundering,Laundering,5,0,1
ACC000799,Recruitment,Recruitment,2,1,0
ACC000800,Recruitment,Recruitment,2,1,0
ACC000801,Recruitment,Recruitment,2,1,0
ACC000802,Recruitment,Normal,2,1,0
ACC000803,Recruitment,Normal,2,1,0
ACC000804,Recruitment,Normal,2,1,0
ACC000805,Recruitment,Recruitment,2,1,0
ACC000806,Recruitment,Recruitment,2,1,0
ACC000807,Recruitment,Normal,2,1,0
ACC000808,Recruitment,Recruitment,2,1,0
ACC000809,Laundering,Laundering,5,0,1
ACC000810,Recruitment,Recruitment,2,1,0
ACC000811,Recruitment,Recruitment,2,1,0
ACC000812,Recruitment,Recruitment,2,1,0
ACC000813,Recruitment,Recruitment,2,1,0
ACC000814,Recruitment,Recruitment,2,1,0
ACC000815,Recruitment,Recruitment,2,1,0
ACC000816,Recruitment,Recruitment,2,1,0
ACC000817,Recruitment,Recruitment,2,1,0
ACC000818,Recruitment,Recruitment,2,1,0
ACC000819,Recruitment,Recruitment,2,1,0
ACC000820,Recruitment,Recruitment,2,1,0
ACC000821,Recruitment,Recruitment,2,1,0
ACC000822,Recruitment,Recruitment,2,1,0
ACC000823,Recruitment,Recruitment,2,1,0
ACC000824,Recruitment,Recruitment,2,1,0
ACC000825,Recruitment,Normal,2,1,0
ACC000826,Recruitment,Normal,2,1,0
ACC000827,Recruitment,Recruitment,2,1,0
ACC000828,Recruitment,Recruitment,2,1,0
ACC000829,Recruitment,Recruitment,2,1,0
ACC000830,Recruitment,Recruitment,2,1,0
ACC000831,Laundering,Laundering,5,0,1
ACC000832,Recruitment,Recruitment,2,1,0
ACC000833,Recruitment,Recruitment,2,1,0
ACC000834,Recruitment,Normal,2,1,0
ACC000835,Recruitment,Recruitment,2,1,0
ACC000836,Recruitment,Recruitment,2,1,0
ACC000837,Recruitment,Recruitment,2,1,0
ACC000838,Laundering,Laundering,5,0,1
ACC000839,Laundering,Laundering,5,0,1
ACC000840,Recruitment,Normal,2,1,0
ACC000841,Recruitment,Recruitment,2,1,0
ACC000842,Recruitment,Recruitment,2,1,0
ACC000843,Recruitment,Normal,2,1,0
ACC000844,Laundering,Laundering,5,0,1
ACC000845,Recruitment,Recruitment,2,1,0
ACC000846,Laundering,Laundering,5,0,1
ACC000847,Recruitment,Recruitment,2,1,0
ACC000848,Recruitment,Recruitment,2,1,0
ACC000849,Recruitment,Recruitment,2,1,0
ACC000850,Recruitment,Recruitment,2,1,0
ACC000851,Recruitment,Recruitment,2,1,0
ACC000852,Recruitment,Recruitment,2,1,0
ACC000853,Recruitment,Recruitment,2,1,0
ACC000854,Recruitment,Recruitment,2,1,0
ACC000855,Recruitment,Recruitment,2,1,0
ACC000856,Recruitment,Recruitment,2,1,0
ACC000857,Recruitment,Recruitment,2,1,0
ACC000858,Recruitment,Recruitment,2,1,0
ACC000859,Recruitment,Recruitment,2,1,0
ACC000860,Recruitment,Recruitment,2,1,0
ACC000861,Recruitment,Normal,2,1,0
ACC000862,Recruitment,Normal,2,1,0
ACC000863,Recruitment,Normal,2,1,0
ACC000864,Recruitment,Recruitment,2,1,0
ACC000865,Recruitment,Normal,2,1,0
ACC000866,Recruitment,Normal,2,1,0
ACC000867,Recruitment,Recruitment,2,1,0
ACC000868,Recruitment,Normal,2,1,0
ACC000869,Recruitment,Recruitment,2,1,0
ACC000870,Recruitment,Recruitment,2,1,0
ACC000871,Recruitment,Recruitment,2,1,0
ACC000872,Recruitment,Recruitment,2,1,0
ACC000873,Recruitment,Recruitment,2,1,0
ACC000874,Recruitment,Normal,2,1,0
ACC000875,Recruitment,Recruitment,2,1,0
ACC000876,Recruitment,Recruitment,2,1,0
ACC000877,Recruitment,Recruitment,2,1,0
ACC000878,Recruitment,Recruitment,2,1,0
ACC000879,Recruitment,Recruitment,2,1,0
ACC000880,Recruitment,Recruitment,2,1,0
ACC000881,Recruitment,Recruitment,2,1,0
ACC000882,Recruitment,Recruitment,2,1,0
ACC000883,Recruitment,Recruitment,2,1,0
ACC000884,Recruitment,Recruitment,2,1,0
ACC000885,Recruitment,Normal,2,1,0
ACC000886,Recruitment,Recruitment,2,1,0
ACC000887,Recruitment,Recruitment,2,1,0
ACC000888,Recruitment,Recruitment,2,1,0
ACC000889,Recruitment,Recruitment,2,1,0
ACC000890,Recruitment,Recruitment,2,1,0
ACC000891,Recruitment,Recruitment,2,1,0
ACC000892,Recruitment,Normal,2,1,0
ACC000893,Recruitment,Normal,2,1,0
ACC000894,Recruitment,Recruitment,2,1,0
ACC000895,Laundering,Laundering,5,0,1
ACC000896,Recruitment,Recruitment,2,1,0
ACC000897,Recruitment,Recruitment,2,1,0
ACC000898,Recruitment,Recruitment,2,1,0
ACC000899,Recruitment,Recruitment,2,1,0
ACC000900,Recruitment,Recruitment,2,1,0
ACC000901,Recruitment,Recruitment,2,1,0
ACC000902,Recruitment,Recruitment,2,1,0
ACC000903,Recruitment,Recruitment,2,1,0
ACC000904,Recruitment,Recruitment,2,1,0
ACC000905,Recruitment,Recruitment,2,1,0
ACC000906,Recruitment,Recruitment,2,1,0
ACC000907,Recruitment,Recruitment,2,1,0
ACC000908,Recruitment,Recruitment,2,1,0
ACC000909,Recruitment,Recruitment,2,1,0
ACC000910,Recruitment,Recruitment,2,1,0
ACC000911,Recruitment,Recruitment,2,1,0
ACC000912,Laundering,Laundering,5,0,1
ACC000913,Recruitment,Recruitment,2,1,0
ACC000914,Recruitment,Normal,2,1,0
ACC000915,Recruitment,Normal,2,1,0
ACC000916,Recruitment,Recruitment,2,1,0
ACC000917,Recruitment,Recruitment,2,1,0
ACC000918,Recruitment,Normal,2,1,0
ACC000919,Recruitment,Recruitment,2,1,0
ACC000920,Laundering,Laundering,5,0,1
ACC000921,Recruitment,Normal,2,1,0
ACC000922,Recruitment,Recruitment,2,1,0
ACC000923,Recruitment,Recruitment,2,1,0
ACC000924,Recruitment,Recruitment,2,1,0
ACC000925,Recruitment,Recruitment,2,1,0
ACC000926,Recruitment,Recruitment,2,1,0
ACC000927,Recruitment,Recruitment,2,1,0
ACC000928,Recruitment,Recruitment,2,1,0
ACC000929,Recruitment,Recruitment,2,1,0
ACC000930,Recruitment,Recruitment,2,1,0
ACC000931,Recruitment,Recruitment,2,1,0
ACC000932,Recruitment,Recruitment,2,1,0
ACC000933,Recruitment,Recruitment,2,1,0
ACC000934,Recruitment,Recruitment,2,1,0
ACC000935,Recruitment,Recruitment,2,1,0
ACC000936,Recruitment,Recruitment,2,1,0
ACC000937,Recruitment,Recruitment,2,1,0
ACC000938,Laundering,Laundering,5,0,1
ACC000939,Laundering,Laundering,5,0,1
ACC000940,Recruitment,Recruitment,2,1,0
ACC000941,Laundering,Laundering,5,0,1
ACC000942,Recruitment,Recruitment,2,1,0
ACC000943,Recruitment,Recruitment,2,1,0
ACC000944,Recruitment,Normal,2,1,0
ACC000945,Recruitment,Recruitment,2,1,0
ACC000946,Laundering,Laundering,5,0,1
ACC000947,Recruitment,Recruitment,2,1,0
ACC000948,Recruitment,Recruitment,2,1,0
ACC000949,Recruitment,Recruitment,2,1,0
ACC000950,Recruitment,Recruitment,2,1,0
ACC000951,Recruitment,Recruitment,2,1,0
ACC000952,Recruitment,Recruitment,2,1,0
ACC000953,Recruitment,Normal,2,1,0
ACC000954,Recruitment,Recruitment,2,1,0
ACC000955,Recruitment,Recruitment,2,1,0
ACC000956,Recruitment,Recruitment,2,1,0
ACC000957,Recruitment,Recruitment,2,1,0
ACC000958,Recruitment,Recruitment,2,1,0
ACC000959,Recruitment,Recruitment,2,1,0
ACC000960,Recruitment,Recruitment,2,1,0
ACC000961,Recruitment,Recruitment,2,1,0
ACC000962,Recruitment,Recruitment,2,1,0
ACC000963,Recruitment,Recruitment,2,1,0
ACC000964,Laundering,Laundering,5,0,1
ACC000965,Recruitment,Recruitment,2,1,0
ACC000966,Recruitment,Recruitment,2,1,0
ACC000967,Recruitment,Recruitment,2,1,0
ACC000968,Recruitment,Recruitment,2,1,0
ACC000969,Recruitment,Normal,2,1,0
ACC000970,Recruitment,Recruitment,2,1,0
ACC000971,Recruitment,Recruitment,2,1,0
ACC000972,Recruitment,Recruitment,2,1,0
ACC000973,Recruitment,Recruitment,2,1,0
ACC000974,Recruitment,Recruitment,2,1,0
ACC000975,Recruitment,Recruitment,2,1,0
ACC000976,Recruitment,Normal,2,1,0
ACC000977,Recruitment,Recruitment,2,1,0
ACC000978,Recruitment,Recruitment,2,1,0
ACC000979,Recruitment,Recruitment,2,1,0
ACC000980,Recruitment,Normal,2,1,0
ACC000981,Recruitment,Recruitment,2,1,0
ACC000982,Recruitment,Normal,2,1,0
ACC000983,Recruitment,Recruitment,2,1,0
ACC000984,Recruitment,Recruitment,2,1,0
ACC000985,Recruitment,Recruitment,2,1,0
ACC000986,Recruitment,Recruitment,2,1,0
ACC000987,Recruitment,Recruitment,2,1,0
ACC000988,Recruitment,Recruitment,2,1,0
ACC000989,Recruitment,Normal,2,1,0
ACC000990,Recruitment,Recruitment,2,1,0
ACC000991,Recruitment,Recruitment,2,1,0
ACC000992,Recruitment,Recruitment,2,1,0
ACC000993,Recruitment,Recruitment,2,1,0
ACC000994,Recruitment,Recruitment,2,1,0
ACC000995,Recruitment,Recruitment,2,1,0
ACC000996,Recruitment,Recruitment,2,1,0
ACC000997,Recruitment,Recruitment,2,1,0
ACC000998,Recruitment,Recruitment,2,1,0
ACC000999,Recruitment,Recruitment,2,1,0
ACC001000,Recruitment,Recruitment,2,1,0
ACC001001,Recruitment,Recruitment,2,1,0
ACC001002,Recruitment,Recruitment,2,1,0
ACC001003,Recruitment,Recruitment,2,1,0
ACC001004,Recruitment,Recruitment,2,1,0
ACC001005,Recruitment,Recruitment,2,1,0
ACC001006,Recruitment,Recruitment,2,1,0
ACC001007,Recruitment,Recruitment,2,1,0
ACC001008,Recruitment,Recruitment,2,1,0
ACC001009,Recruitment,Recruitment,2,1,0
ACC001010,Recruitment,Recruitment,2,1,0
ACC001011,Recruitment,Recruitment,2,1,0
ACC001012,Recruitment,Recruitment,2,1,0
ACC001013,Recruitment,Recruitment,2,1,0
ACC001014,Recruitment,Recruitment,2,1,0
ACC001015,Recruitment,Recruitment,2,1,0
ACC001016,Recruitment,Recruitment,2,1,0
ACC001017,Recruitment,Normal,2,1,0
ACC001018,Recruitment,Recruitment,2,1,0
ACC001019,Recruitment,Recruitment,2,1,0
ACC001020,Recruitment,Recruitment,2,1,0
ACC001021,Recruitment,Recruitment,2,1,0
ACC001022,Recruitment,Normal,2,1,0
ACC001023,Recruitment,Recruitment,2,1,0
ACC001024,Recruitment,Normal,2,1,0
ACC001025,Recruitment,Recruitment,2,1,0
ACC001026,Recruitment,Recruitment,2,1,0
ACC001027,Recruitment,Recruitment,2,1,0
ACC001028,Laundering,Laundering,5,0,1
ACC001029,Recruitment,Recruitment,2,1,0
ACC001030,Laundering,Laundering,5,0,1
ACC001031,Recruitment,Recruitment,2,1,0
ACC001032,Recruitment,Recruitment,2,1,0
ACC001033,Recruitment,Recruitment,2,1,0
ACC001034,Recruitment,Recruitment,2,1,0
ACC001035,Recruitment,Recruitment,2,1,0
ACC001036,Recruitment,Recruitment,2,1,0
ACC001037,Recruitment,Recruitment,2,1,0
ACC001038,Recruitment,Recruitment,2,1,0
ACC001039,Recruitment,Recruitment,2,1,0
ACC001040,Recruitment,Normal,2,1,0
ACC001041,Recruitment,Recruitment,2,1,0
ACC001042,Recruitment,Recruitment,2,1,0
ACC001043,Recruitment,Normal,2,1,0
ACC001044,Recruitment,Recruitment,2,1,0
ACC001045,Recruitment,Recruitment,2,1,0
ACC001046,Recruitment,Recruitment,2,1,0
ACC001047,Recruitment,Normal,2,1,0
ACC001048,Recruitment,Recruitment,2,1,0
ACC001049,Recruitment,Recruitment,2,1,0
ACC001050,Recruitment,Recruitment,2,1,0
ACC001051,Recruitment,Recruitment,2,1,0
ACC001052,Recruitment,Recruitment,2,1,0
ACC001053,Recruitment,Recruitment,2,1,0
ACC001054,Recruitment,Normal,2,1,0
ACC001055,Recruitment,Recruitment,2,1,0
ACC001056,Recruitment,Recruitment,2,1,0
ACC001057,Recruitment,Recruitment,2,1,0
ACC001058,Recruitment,Recruitment,2,1,0
ACC001059,Recruitment,Recruitment,2,1,0
ACC001060,Recruitment,Recruitment,2,1,0
ACC001061,Recruitment,Normal,2,1,0
ACC001062,Recruitment,Recruitment,2,1,0
ACC001063,Recruitment,Recruitment,2,1,0
ACC001064,Recruitment,Normal,2,1,0
ACC001065,Recruitment,Recruitment,2,1,0
ACC001066,Recruitment,Recruitment,2,1,0
ACC001067,Recruitment,Recruitment,2,1,0
ACC001068,Laundering,Laundering,5,0,1
ACC001069,Recruitment,Recruitment,2,1,0
ACC001070,Recruitment,Recruitment,2,1,0
ACC001071,Recruitment,Recruitment,2,1,0
ACC001072,Recruitment,Recruitment,2,1,0
ACC001073,Recruitment,Recruitment,2,1,0
ACC001074,Recruitment,Recruitment,2,1,0
ACC001075,Recruitment,Recruitment,2,1,0
ACC001076,Recruitment,Recruitment,2,1,0
ACC001077,Recruitment,Recruitment,2,1,0
ACC001078,Recruitment,Recruitment,2,1,0
ACC001079,Recruitment,Recruitment,2,1,0
ACC001080,Recruitment,Recruitment,2,1,0
ACC001081,Recruitment,Recruitment,2,1,0
ACC001082,Recruitment,Recruitment,2,1,0
ACC001083,Recruitment,Recruitment,2,1,0
ACC001084,Recruitment,Recruitment,2,1,0
ACC001085,Recruitment,Recruitment,2,1,0
ACC001086,Recruitment,Recruitment,2,1,0
ACC001087,Recruitment,Recruitment,2,1,0
ACC001088,Recruitment,Recruitment,2,1,0
ACC001089,Laundering,Laundering,5,0,1
ACC001090,Recruitment,Normal,2,1,0
ACC001091,Recruitment,Recruitment,2,1,0
ACC001092,Recruitment,Normal,2,1,0
ACC001093,Recruitment,Recruitment,2,1,0
ACC001094,Recruitment,Recruitment,2,1,0
ACC001095,Recruitment,Recruitment,2,1,0
ACC001096,Recruitment,Recruitment,2,1,0
ACC001097,Recruitment,Normal,2,1,0
ACC001098,Recruitment,Recruitment,2,1,0
ACC001099,Recruitment,Recruitment,2,1,0
ACC001100,Recruitment,Normal,2,1,0
ACC001101,Recruitment,Recruitment,2,1,0
ACC001102,Recruitment,Recruitment,2,1,0
ACC001103,Recruitment,Recruitment,2,1,0
ACC001104,Recruitment,Recruitment,2,1,0
ACC001105,Recruitment,Recruitment,2,1,0
ACC001106,Recruitment,Recruitment,2,1,0
ACC001107,Recruitment,Recruitment,2,1,0
ACC001108,Recruitment,Normal,2,1,0
ACC001109,Recruitment,Recruitment,2,1,0
ACC001110,Recruitment,Recruitment,2,1,0
ACC001111,Recruitment,Normal,2,1,0
ACC001112,Recruitment,Recruitment,2,1,0
ACC001113,Recruitment,Recruitment,2,1,0
ACC001114,Recruitment,Recruitment,2,1,0
ACC001115,Recruitment,Recruitment,2,1,0
ACC001116,Recruitment,Normal,2,1,0
ACC001117,Recruitment,Recruitment,2,1,0
ACC001118,Recruitment,Recruitment,2,1,0
ACC001119,Recruitment,Recruitment,2,1,0
ACC001120,Recruitment,Recruitment,2,1,0
ACC001121,Recruitment,Normal,2,1,0
ACC001122,Recruitment,Recruitment,2,1,0
ACC001123,Recruitment,Recruitment,2,1,0
ACC001124,Recruitment,Recruitment,2,1,0
ACC001125,Recruitment,Recruitment,2,1,0
ACC001126,Recruitment,Recruitment,2,1,0
ACC001127,Recruitment,Recruitment,2,1,0
ACC001128,Recruitment,Recruitment,2,1,0
ACC001129,Recruitment,Recruitment,2,1,0
ACC001130,Laundering,Laundering,5,0,1
ACC001131,Recruitment,Recruitment,2,1,0
ACC001132,Recruitment,Recruitment,2,1,0
ACC001133,Recruitment,Recruitment,2,1,0
ACC001134,Recruitment,Recruitment,2,1,0
ACC001135,Recruitment,Recruitment,2,1,0
ACC001136,Recruitment,Recruitment,2,1,0
ACC001137,Recruitment,Recruitment,2,1,0
ACC001138,Recruitment,Recruitment,2,1,0
ACC001139,Recruitment,Recruitment,2,1,0
ACC001140,Recruitment,Normal,2,1,0
ACC001141,Recruitment,Recruitment,2,1,0
ACC001142,Recruitment,Recruitment,2,1,0
ACC001143,Laundering,Laundering,5,0,1
ACC001144,Recruitment,Recruitment,2,1,0
ACC001145,Recruitment,Recruitment,2,1,0
ACC001146,Recruitment,Recruitment,2,1,0
